"com_name","com_code","nat"
"Morlincourt","60431",298.776954832443
"Mormant","77317",265.410877006895
"Mormant-sur-Vernisson","45216",275.986270022883
"Mormès","32291",338.623078597866
"Mormoiron","84082",363.930762766953
"Mornac","16232",325.711395192787
"Mornac-sur-Seudre","17247",348.604333934131
"Mornand-en-Forez","42151",318.234440491049
"Mornans","26214",488.52156462585
"Mornant","69141",244.352366242119
"Mornas","84083",355.496275291232
"Mornay","71323",343.801029739186
"Mornay-Berry","18154",321.643986869591
"Mornay-sur-Allier","18155",351.388758273954
"Moroges","71324",264.159742351047
"Morogues","18156",376.64498088448
"Morosaglia","2B169",469.039714188056
"Morre","25410",341.112172923777
"Morsain","02527",317.631233668761
"Morsains","51386",310.243695845368
"Morsan","27418",253.605647596507
"Morsang-sur-Orge","91434",167.290207877462
"Morsang-sur-Seine","91435",379.784961859789
"Morsbach","57484",333.203303892705
"Morsbronn-les-Bains","67303",331.126035331596
"Morschwiller","67304",245.546983356449
"Morschwiller-le-Bas","68218",246.027837144689
"Morsiglia","2B170",498.42421783428
"Mortagne","88315",522.989731621937
"Mortagne-au-Perche","61293",254.188109657436
"Mortagne-du-Nord","59418",297.157914408522
"Mortagne-sur-Gironde","17248",332.875167125442
"Mortagne-sur-Sèvre","85151",251.160305482317
"Mortain-Bocage","50359",294.87797711595
"Mortcerf","77318",427.653068996416
"Morteau","25411",336.213968895626
"Morteaux-Coulibœuf","14452",266.169742813918
"Mortefontaine","02528",314.561282276006
"Mortefontaine","60432",355.364822288764
"Mortefontaine-en-Thelle","60433",311.987009526347
"Mortemart","87101",313.577486852411
"Mortemer","60434",285.050596861177
"Mortemer","76454",297.800881214117
"Mortery","77319",261.827824820177
"Morthomiers","18157",344.471561923369
"Mortiers","02529",269.470171329964
"Mortiers","17249",313.818187235564
"Morton","86169",311.555626977848
"Mortrée","61294",267.059677657118
"Mortroux","23136",289.500548521956
"Morval","62593",258.229661976387
"Morvillars","90072",336.941109692068
"Morville","50360",263.828068416068
"Morville","88316",359.059873344847
"Morville-en-Beauce","45217",263.333236543138
"Morville-lès-Vic","57485",322.435127450491
"Morville-sur-Andelle","76455",326.044934195156
"Morville-sur-Nied","57486",286.659408267662
"Morville-sur-Seille","54387",315.644340254521
"Morvillers","60435",270.871494056406
"Morvillers-Saint-Saturnin","80573",244.832190927218
"Morvilliers","10258",388.085614861061
"Morvilliers","28271",364.839990423367
"Mory","62594",246.193168880455
"Mory-Montcrux","60436",282.156978233035
"Morzine","74191",463.118272721483
"Mosles","14453",255.241676942047
"Moslins","51387",429.408819336004
"Mosnac","16233",332.773782343988
"Mosnac","17250",312.687824363854
"Mosnay","36131",320.57651351904
"Mosnes","37161",315.338360509767
"Mosset","66119",552.238790137454
"Mosson","21444",348.410025845359
"Mostuéjouls","12160",509.687261554218
"Motey-Besuche","70374",321.791276252019
"Mothern","67305",303.508438171218
"Motreff","29152",291.144972285257
"Mottereau","28272",309.227988205942
"Motteville","76456",250.95323922939
"Mottier","38267",304.378618079264
"Motz","73180",432.589830643873
"Mouacourt","54388",409.727573666542
"Mouais","44105",273.321014318855
"Mouans-Sartoux","06084",270.228183458361
"Mouaville","54389",298.028625865514
"Mouazé","35197",259.907062485037
"Mouchamps","85153",281.24539662638
"Mouchan","32292",313.432038981871
"Mouchard","39370",400.903341600313
"Mouchès","32293",306.747833843017
"Mouchin","59419",269.330127644693
"Mouchy-le-Châtel","60437",294.171435711608
"Moudeyres","43144",371.069004038842
"Mouen","14454",259.879008608457
"Mouettes","27419",376.201925379568
"Mouffy","89270",298.224011713031
"Mouflaines","27420",296.224459516744
"Mouflers","80574",292.381589388958
"Mouflières","80575",259.925366756872
"Mougins","06085",261.55363820266
"Mouguerre","64407",372.006180315606
"Mouhers","36133",282.171169381539
"Mouhet","36134",312.974962129143
"Mouhous","64408",313.969707941105
"Mouillac","33295",327.145031528593
"Mouillac","82133",500.372763942476
"Mouilleron","52344",354.393482938826
"Mouilleron-le-Captif","85155",248.964171990467
"Mouilleron-Saint-Germain","85154",266.069683157
"Mouilly","55360",487.670848761549
"Moulainville","55361",425.101702747858
"Moularès","81186",286.513964885569
"Moulay","53162",265.249793786087
"Moulayrès","81187",353.337161459511
"Moulédous","65324",384.817789144643
"Moulès-et-Baucels","34174",455.893927734443
"Mouleydier","24296",385.114485654304
"Moulézan","30183",426.777824948702
"Moulhard","28273",284.012414518674
"Moulidars","16234",335.670951694639
"Mouliets-et-Villemartin","33296",325.746963307154
"Mouliherne","49221",360.0791289202
"Moulin-Mage","81188",338.405796340535
"Moulin-Neuf","09213",356.898651466704
"Moulin-Neuf","24297",353.996004358881
"Moulin-sous-Touvent","60438",313.421699146048
"Moulineaux","76457",348.174172483675
"Moulines","14455",296.006622235429
"Moulines","50362",272.235000536653
"Moulinet","06086",536.300043917435
"Moulinet","47193",313.30638564729
"Moulins","02530",337.043282461846
"Moulins","03190",197.454340213785
"Moulins","35198",270.416631929971
"Moulins en Bessin","14406",258.130155947218
"Moulins-en-Tonnerrois","89271",346.753208577203
"Moulins-Engilbert","58182",367.726062571795
"Moulins-la-Marche","61297",281.165933165387
"Moulins-le-Carbonnel","72212",289.797784609379
"Moulins-lès-Metz","57487",259.706310958118
"Moulins-Saint-Hubert","55362",369.341050142843
"Moulins-sur-Céphons","36135",334.734943347522
"Moulins-sur-Orne","61298",254.606560929104
"Moulins-sur-Ouanne","89272",316.197769604935
"Moulins-sur-Tardoire","16406",371.395011747696
"Moulins-sur-Yèvre","18158",279.703811781871
"Moulis","09214",461.118509176307
"Moulis-en-Médoc","33297",376.993067792344
"Moulismes","86170",309.644263128254
"Moulle","62595",255.715723453909
"Moulon","33298",328.935716658112
"Moulon","45219",260.770153730784
"Moulotte","55363",292.669336051252
"Moult-Chicheboville","14456",253.629416282642
"Moumoulous","65325",343.658936043036
"Moumour","64409",348.806543246155
"Mounes-Prohencoux","12192",414.359348099327
"Mourède","32294",318.14241661933
"Mourens","33299",358.02496822905
"Mourenx","64410",281.475827445147
"Mouret","12161",378.202650859027
"Moureuille","63243",283.76436386074
"Mourèze","34175",450.716236991485
"Mouriès","13065",355.492727481258
"Mouriez","62596",283.605279729968
"Mourioux-Vieilleville","23137",349.786267942584
"Mourmelon-le-Grand","51388",271.345832837546
"Mourmelon-le-Petit","51389",267.790372518984
"Mournans-Charbonny","39372",383.454157303371
"Mouron","08310",341.938529705442
"Mouron-sur-Yonne","58183",382.852217646416
"Mouroux","77320",274.673614095402
"Mours","95436",268.80974025974
"Mours-Saint-Eusèbe","26218",244.872059710495
"Mourvilles-Basses","31392",277.115967365967
"Mourvilles-Hautes","31393",287.878332932981
"Mouscardès","40199",310.380629241209
"Moussac","30184",324.553930142577
"Moussac","86171",321.86090007726
"Moussages","15137",362.357401539158
"Moussan","11258",329.552900386718
"Moussé","35199",263.951838064216
"Mousseaux-lès-Bray","77321",256.050454272933
"Mousseaux-Neuville","27421",322.03473471223
"Mousseaux-sur-Seine","78437",393.854448635456
"Moussey","10260",253.073765976201
"Moussey","57488",330.766571048048
"Moussey","88317",519.624977735151
"Mousson","54390",393.095341720503
"Moussoulens","11259",353.625266262494
"Moussy","51390",266.488432620012
"Moussy","58184",353.019938650307
"Moussy","95438",295.708710976838
"Moussy-le-Neuf","77322",293.910370490212
"Moussy-le-Vieux","77323",280.571087149844
"Moussy-Verneuil","02531",349.692870427774
"Moustajon","31394",485.197407602032
"Moustéru","22156",302.868498229305
"Moustey","40200",402.407590290113
"Moustier","47194",312.308496857458
"Moustier-en-Fagne","59420",449.95643153527
"Moustier-Ventadour","19145",423.284407682825
"Moustiers-Sainte-Marie","04135",422.822892354481
"Moustoir-Ac","56141",321.639999527388
"Mouterhouse","57489",495.738604572301
"Mouterre-Silly","86173",277.986493975127
"Mouterre-sur-Blourde","86172",318.799968622529
"Mouthe","25413",500.902996649708
"Mouthier-en-Bresse","71326",338.306107558834
"Mouthier-Haute-Pierre","25415",463.170955822243
"Mouthiers-sur-Boëme","16236",346.818618549592
"Mouthoumet","11260",482.272688441496
"Moutier-d'Ahun","23138",286.685199248571
"Moutier-Malcard","23139",293.964491199926
"Moutier-Rozeille","23140",357.213389893028
"Moutiers","28274",253.113713997723
"Moutiers","35200",261.322418700554
"Moutiers","54391",345.324858261734
"Moûtiers","73181",361.999105774144
"Moutiers-au-Perche","61300",370.45280986649
"Moutiers-en-Puisaye","89273",406.568348675843
"Moutiers-les-Mauxfaits","85156",277.678678678679
"Moutiers-Saint-Jean","21446",291.396188963875
"Moutiers-sur-le-Lay","85157",273.435213348397
"Mouton","16237",321.036685082873
"Moutonne","39375",365.245438318128
"Moutonneau","16238",321.018222806688
"Moutoux","39376",446.195781147001
"Moutrot","54392",319.997738554881
"Mouvaux","59421",162.666762839008
"Moux","11261",386.260869565217
"Moux-en-Morvan","58185",416.739031640965
"Mouxy","73182",357.184227290101
"Mouy","60439",306.743500527777
"Mouy-sur-Seine","77325",315.833013973922
"Mouzay","37162",329.661641626348
"Mouzay","55364",410.501153859017
"Mouzeil","44107",258.883675153978
"Mouzens","81189",286.804632020659
"Mouzeuil-Saint-Martin","85158",261.980606525912
"Mouzieys-Panens","81191",361.169905824486
"Mouzieys-Teulet","81190",313.08347391252
"Mouzillon","44108",290.529662669396
"Mouzon","08311",314.035876993166
"Mouzon","16239",318.317378277154
"Moÿ-de-l'Aisne","02532",255.533359068391
"Moyaux","14460",269.825367381354
"Moydans","05091",460.649707646746
"Moye","74192",412.198206293232
"Moyemont","88318",439.94399974074
"Moyen","54393",396.252031006702
"Moyencourt","80576",256.610793287567
"Moyencourt-lès-Poix","80577",289.883339061366
"Moyenmoutier","88319",455.354683597488
"Moyenneville","60440",256.534554307531
"Moyenneville","62597",254.522658610272
"Moyenneville","80578",263.431953834404
"Moyenvic","57490",297.300082735797
"Moyeuvre-Grande","57491",386.555264362078
"Moyeuvre-Petite","57492",478.476483066345
"Moyon Villages","50363",266.44522181202
"Moyrazès","12162",295.890250127616
"Moyvillers","60441",267.118852990788
"Mozac","63245",244.080075599324
"Mozé-sur-Louet","49222",274.905747480188
"Muchedent","76458",399.802039896315
"Mudaison","34176",248.822469135802
"Muel","35201",285.69092251528
"Muespach","68221",301.578101474141
"Muespach-le-Haut","68222",305.530600327026
"Mugron","40201",332.209569009131
"Muhlbach-sur-Bruche","67306",360.961878926328
"Muhlbach-sur-Munster","68223",413.952521801214
"Muides-sur-Loire","41155",326.613073434502
"Muidorge","60442",271.616046270206
"Muids","27422",307.259382645359
"Muille-Villette","80579",267.523662737987
"Muirancourt","60443",294.726370246085
"Muizon","51391",295.655636567583
"Mulcent","78439",285.851889000334
"Mulcey","57493",345.198722259583
"Mulhausen","67307",270.119839679359
"Mulhouse","68224",160.16570876081
"Mulsanne","72213",266.488745392277
"Mulsans","41156",253.391674835985
"Mun","65326",372.717626642426
"Munchhausen","67308",370.044839082806
"Munchhouse","68225",434.670606423299
"Muncq-Nieurlet","62598",313.064128325942
"Mundolsheim","67309",194.434015130289
"Muneville-le-Bingard","50364",288.578706558714
"Muneville-sur-Mer","50365",256.86089352277
"Munster","57494",344.259357803713
"Munster","68226",358.101302591567
"Muntzenheim","68227",250.954607381719
"Munwiller","68228",254.548575558634
"Mur-de-Barrez","12164",323.439690558889
"Mur-de-Sologne","41157",380.612105287002
"Mur-sur-Allier","63226",292.924941195126
"Muracciole","2B171",523.164325448109
"Murasson","12163",399.036925782832
"Murat","03191",285.435504898862
"Murat","15138",326.730170379039
"Murat-le-Quaire","63246",374.904712833196
"Murat-sur-Vèbre","81192",408.277233758811
"Murato","2B172",486.843912631314
"Murbach","68229",465.309208884452
"Mureaumont","60444",280.851534977353
"Mureils","26219",302.253187351437
"Mûres","74194",305.386403609391
"Muret","31395",262.883400671095
"Muret-et-Crouttes","02533",341.286887762936
"Muret-le-Château","12165",359.279453906461
"Murianette","38271",352.989167099118
"Murinais","38272",320.495876640804
"Murles","34177",481.818146744053
"Murlin","58186",473.526357636956
"Muro","2B173",475.037608388788
"Murol","63247",377.380684382383
"Murols","12166",434.658441106536
"Muron","17253",261.853503120494
"Murs","36136",307.608451536643
"Murs","84085",496.6740033646
"Mûrs-Erigné","49223",272.328797977476
"Murs-et-Gélignieux","01268",410.255029546511
"Murtin-et-Bogny","08312",305.612434465466
"Murvaux","55365",473.331852522566
"Murviel-lès-Béziers","34178",375.286984361532
"Murviel-lès-Montpellier","34179",397.603813306852
"Murville","54394",275.630703624733
"Murzo","2A174",540.447228987339
"Mus","30185",265.77662654274
"Muscourt","02534",299.137944358578
"Musculdy","64411",462.259402926446
"Musièges","74195",369.232780698207
"Musigny","21447",338.245660794383
"Mussey-sur-Marne","52346",415.06380077796
"Mussidan","24299",274.938450322849
"Mussig","67310",275.368262459372
"Mussy-la-Fosse","21448",308.934426229508
"Mussy-sous-Dun","71327",286.372722303207
"Mussy-sur-Seine","10261",451.047490655939
"Mutigney","39377",294.978608546491
"Mutigny","51392",387.666631355932
"Mutrécy","14461",304.046262917568
"Muttersholtz","67311",278.802297613773
"Mutzenhouse","67312",248.864651081034
"Mutzig","67313",316.07735069131
"Muzeray","55367",309.814827369135
"Muzillac","56143",282.294095266278
"Muzy","27423",331.060362261497
"Myans","73183",258.464370145221
"Myennes","58187",314.900454265044
"Myon","25416",472.186927939317
"Nabas","64412",365.46171535115
"Nabinaud","16240",323.307056191961
"Nabirat","24300",387.911535537818
"Nabringhen","62599",298.857129277567
"Nachamps","17254",256.381933289237
"Nadaillac","24301",424.781121037923
"Nadaillac-de-Rouge","46209",399.865716232507
"Nades","03192",337.211432112891
"Nadillac","46210",445.533150655491
"Nagel-Séez-Mesnil","27424",359.46760457828
"Nages","81193",451.883683308762
"Nages-et-Solorgues","30186",331.283751531962
"Nahuja","66120",428.06942684129
"Nailhac","24302",332.796233219796
"Naillat","23141",310.833092627847
"Nailloux","31396",274.622194139822
"Nailly","89274",325.170705049831
"Naintré","86174",303.620537802655
"Nainville-les-Roches","91441",332.290923609263
"Naisey-les-Granges","25417",393.080390253219
"Naives-en-Blois","55368",343.971141877302
"Naives-Rosières","55369",363.877571500251
"Naix-aux-Forges","55370",354.560744139275
"Najac","12167",390.613995552042
"Nalliers","85159",264.300215851026
"Nalliers","86175",334.24121657053
"Nalzen","09215",472.855046528275
"Nambsheim","68230",292.12353292222
"Nampcel","60445",327.381465259328
"Nampcelles-la-Cour","02535",314.202789076119
"Nampont","80580",298.189052494188
"Namps-Maisnil","80582",316.120829935671
"Nampteuil-sous-Muret","02536",303.920530592734
"Nampty","80583",262.075458767989
"Nan-sous-Thil","21449",299.480010112319
"Nançay","18159",413.290073485031
"Nance","39379",291.115102128344
"Nances","73184",431.846026154905
"Nanchez","39130",489.723788322096
